,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3449954,1,6,True,"11 9, 2013",A2OP6M3F05G9HY,B00D86W060,,R. Jones,"This part has a good shape and allows you to hold the X100S confidently in one hand. I may also add a small piece of ""grip tape"" to the face of Thumb piece for added benefit..

Delivery took about 10days.",Simple great addition to the X100S,1383955200,"['https://images-na.ssl-images-amazon.com/images/I/41DFtDvXBdL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414TBmgxyFL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41wWHDqd7DL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FHQQrNXwL._SY88.jpg']"
6574243,0,,True,"06 23, 2016",A3RWQCZ5VRCTU8,B00NQ8715K,,Shamrokshannon,After a few weeks my computer and everything I had plugged into it began to reject it! Not certified for Apple products.,Computer rejected it!,1466640000,
2836083,1,,True,"01 7, 2015",A1VOFY3QFT9WCG,B0093F4ROI,{'Color:': ' gold'},AZ,"Good banana plugs.  They work well, and I like the finish and markings on the pairs.  The one thing that didn't overly impress me is the tendency of the base screws and/or tip screws to back out while arranging cabling runs.  This is not a deal-breaker, since a drop of blue Loctite fixed the problem in both cases, but it should be noted.  I'd buy them again and recommend them for applications that need them.","Good Value, With Caveat",1420588800,
415190,1,,True,"11 30, 2016",A1LKOLX5ATN0TU,B000BYCKUI,,Howard Roberts,A great product,Five Stars,1480464000,
4324999,1,,True,"06 28, 2016",AWXNEF4LY9AP8,B00KIWJ6S2,{'Color:': ' Orange'},kister,We purchased 2 of these to take snorkeling on our last vacation! These straps do keep the camer afloat which was comforting. The down sides of these are that the straps are not very big. I have a bigger bone structure for a woman and it would barely do up around mine.  It does kind of stretch because we got it around my husbands wrist also. The other downside is that the snap that secures the strap to your wrist comes undone easily. I am it sure if it is because the straps were so tight on our wrists but we were constantly having to do them up again!  We loved the bright color choices also,It floats,1467072000,
1377519,1,,True,"11 14, 2016",A1ITPFICCFMKZX,B00224ZDFY,,T. Welborn,Works exactly like I need. Opens up Windows Media Center so I can use it to DVR.,Just what I needed to use Windows Media across the room,1479081600,
1704965,1,,True,"01 4, 2013",AOYWKN96XI19P,B003Y5T464,,David Gillespie,"I wasn't expecting these extension tubes to be much more than simple tubes to help with some manual focus macro shooting.  I like the fact that they are all metal, but also all manual as there is no connection as explained in the product description.  They work fine.",Economy (you get what you pay for),1357257600,
5759431,1,,True,"09 8, 2017",ANCM2SQGRO76A,B019FRCQAK,{'Capacity:': ' 8GB DR'},Tony,"Plug-n-play, just like it should be.  It just WORKS.  I installed a single 8 GB stock of RAM, leaving myself the option to add another 8 GBs at a future date, should I need to... so far, I am doing great running games like Battlefield 1 and Quake Champions.",It just WORKS,1504828800,
4511048,1,,True,"11 7, 2015",A1GHXBUMXYYX30,B00M6UC5B4,"{'Size:': ' 16 GB', 'Color:': ' Black'}",Josh,"I absolutely love this tablet for many reasons but mainly with the price I got it for, $300, it performs very well and meets every expectation I had going into it. I would say that in the future the nvidia shield is a better deal if they didn't have such a major battery defect however I am still amazed with the clean android experience this has to offer. I would say the only cons were that I had a dead pixel which I sent to htc to get a new display for which only took a week from mailbox back to my doorstep. Other than that I have encountered the backlight bleeding that everyone talks about but it really isn't too noticeable. All in all great purchase but don't be afraid to look around and see what other tablets have for performance, battery life, etc. It is already a year old tablet so I wouldn't be surprised to find new things surpassing it.",Great Price for Performance. Very Happy but I expect a great competitor coming in the near future as it is older.,1446854400,
2539116,1,,True,"05 6, 2016",A24H2K2L1Z5N7J,B0074WDFSQ,,Holly,Nice!  Quick shipping.  Thank you.,Nice! Quick shipping,1462492800,
2256005,1,,True,"08 9, 2015",A3DTS4D87RVJQ4,B005J7YA4G,{'Capacity:': ' 750 GB'},photofreak457,LOVE IT!,Five Stars,1439078400,
4054356,1,,True,"08 3, 2015",AMPBPC8M6XYB,B00I8O6OQ4,,Mark,Bought this because my PS4 was full downloaded everything i had on my ps4 and more back to it and still have way more room left to go. Easy process for installment if you don't know anything about updates i don't recommend and if you don't have a flash drive you won't be able to update it other then that easy peasy and great for the price.,Beautiful Beautiful BEA...UTIFUL,1438560000,
5516819,1,,True,"03 12, 2018",AV2PLZAC6UDHU,B014EUQOGK,{'Style:': ' PLUS'},Zenzu25,feels junky but works,Four Stars,1520812800,
6462395,1,,True,"01 29, 2015",A2MRQOYATQDO8V,B00E35XVIQ,,ec92009,Cool,Does not even suck any juice. Best bulb ever!,1422489600,
397477,1,2,True,"07 17, 2013",A2TWW9LDI1Z1BQ,B000BMZHX2,,Andrew thelongdivider,"Price to performance, the deal from amtech is the best I have ever seen.  This identical card goes for $150 on newegg as of writing this review.  The performance is absolutely incredible.  I want to get a second one of these cards (which as it would turn out would still keep me at about 1/2 of intel's recommended price for a single card) just to test the point to point performance.  Over a quality router and two gigabit switches, I copied at 125 MB/s CONSTANT.  No interupts.  It was absolutely beautiful!","For what this card is, it is the absolute best",1374019200,
4337541,1,,True,"11 12, 2016",AQFQYCBJKFHZM,B00KNZ55GG,"{'Color:': ' Frames Only', 'Item Package Quantity:': ' 10', 'Package Quantity:': ' 10'}",Colleen,"Arrived in excellent condition, and exactly what I need. thanks!",Five Stars,1478908800,
6732951,1,,True,"10 9, 2016",A6K2B5UHT8I7B,B01GD3OOXQ,,JC Glez M,As described.,Five Stars,1475971200,
5234308,1,,True,"07 23, 2015",A2SUN13IH2PLFW,B00XIO0A5K,{'Color:': ' BLACK/BLACK'},An avid reader,"Great buy, great service!",Five Stars,1437609600,
507748,1,,True,"12 13, 2007",A35IHJMPZI2XF6,B000HMLP5A,,P. Lartey,This subwoofer made the difference in the listening pleasure of my family you just have to hear the tight deep lows of the sound and clarity to appreciate it; great product and affordable price too. I love it and hope you do the same.,best subwoofer for the price,1197504000,
1730359,1,,True,"08 8, 2013",A35NCQBUKFIQD8,B0040VP2XU,,Kingbird,Would recommend to anyone who needs a padded case for a tablet. I bought 2 and gave one to our daughter.,who would you recommend to,1375920000,
5653673,1,,True,"01 4, 2018",A1I6FQUQ6KMYJ2,B016XTADG2,{'Color:': ' Black'},Ronin,"The Anker SoundCore speakers are excellent, and cannot be beat at their price point - solid build, killer battery life, and great sound, all in a very small brick. The soundstage is pretty full for such a small speaker, with good bass and clear highs. The mids can be muddy depending on the quality of the stream/file/etc of music you're listening to, but you won't find anything better that isn't several times the price. Another quality piece from Anker.

Since you have to add this nowadays...I bought this with my own money, wasn't discounted, not solicited by Anker or Amazon or anyone at all.","Killer battery life, great sound, unbeatable price.",1515024000,
623560,1,,True,"08 13, 2013",A3T5U7ABP1CVUZ,B000P1O73A,{'Size:': ' 4 GB'},Richard N Shafer,I like the amount of pictures you can store on this card.  The SD card gives good quality as well.,This SD card works well in various cameras.,1376352000,
5836283,1,,True,"04 14, 2017",A30FP0QO652PSL,B01BGTG41W,{'Size:': ' 128GB'},jberry,"Super small, with huge storage size. Very fast.","Fast, Small w/ Huge Storage",1492128000,
4091421,0,,True,"08 7, 2017",ALEFITQEPEPM8,B00IJ2J2K0,,Simon Weaver,"I bought these to cool an area where I keep a Mac Mini, 4 hard drives poking out of hard drive docks and an Apple TV. The hard drives especially get very hot. I chose these as the other reviews said they were quiet on the lowest setting. Whilst one of the 2 fans is quiet, the other makes a noise that can be heard throughout the room. I am trying to find another use for them now, as the sound is way too distracting to have on whilst watching TV etc.",I bought these to cool an area where I keep a Mac Mini,1502064000,
5164260,1,,True,"06 14, 2016",A1GLW5YT1JN6EQ,B00WAKL6I8,,Carrot Ironfoundersson,Replaced the short cable that came with my Nexus 6P for charging.  Have had no issues of any kind.,Five Stars,1465862400,
6734069,1,,True,"04 2, 2017",A1QF1ZYYF1RV22,B01GJGHC40,,zoolane,Good power supply for Dell.,Five Stars,1491091200,
4509562,1,,True,"02 13, 2015",A2NMR5L6GKU5DY,B00M6J6TG2,,Janice Enriquez,Perfect fit for my Nexus Tablet. Fast shipping.,Five Stars,1423785600,
6295896,1,,True,"03 22, 2015",A2VH2LI9EPL5NS,B004LRO9AA,,EMERSON V.,Bien buenas,Five Stars,1426982400,
2868475,1,,True,"01 13, 2014",AHMYPTDP5MBFZ,B0097JLQVC,"{'Length:': ' 5 Pairs', 'Style:': ' Closed Screw Type'}",Phu Ngo,I purchased this for a new AV receiver.  The plugs are well built with good weight to them.  They do come with a black and red color coded plugs.  These are much easier to remove and insert than the normal speaker wire screws.  As mentioned in the other reviews.  you may want to use 14 or 16 gauge speaker wires. I had 12 gauge wires and they are extremely difficult to attach to the end of the plug.,"Nice and well built, use 14 or 16 gauge wires.",1389571200,
6519959,1,,True,"06 25, 2017",A28W0W1NA1DYFF,B00IT52V96,,Greg,A must buy! If you want a ball head that will hold tight but be able to adjust the tension so you can move the camera when you want it to move this is it without spending a fortune. Han a nice independent pan knob so your camera will not move except in the pan motion.  The head features an arca swiss style mount which can be changed out if you so desired.,Han a nice independent pan knob so your camera will not move ...,1498348800,
6142206,1,,True,"03 14, 2007",AL17CN1IHMA2T,B0009X5KOY,,Reid L.,"I love this device. We can store commonly used files on it and access them from any of the computers in the house. That alone is worth the price. I am also placing my music collection on it for the same reason.

I have not used the printer function yet but will when I buy a laser printer. (The printer must be USB to be used).

I'll also be able to expand the storage size by adding another USB drive when and if I need it.

I had one problem during set-up. I installed the latest firmware for the drive and FireFox stopped allowing access to the IP Address/Management Console. So I have to use IE now to access it...not a huge deal breaker as I don't see myself accessing that console very often.

But I am very happy with this purchase.",A Great Storage Device,1173830400,
